view,method,run,episode,score,best_score,distance_integral_score,training_return,cfd_steps,teacher_cfd_steps,cumulative_cfd_steps,candidate,iteration
cost,BC-PPO,2,313,-6.801407295085591,-1.9045097258507944,-6.801407295085591,-10.022571032459595,10828,131047,3050947,,
cost,BC-PPO,2,314,-3.8516454358706147,-1.9045097258507944,-3.8516454358706147,-6.403794821285374,8600,131047,3059547,,
cost,BC-PPO,2,315,-3.03859289536975,-1.9045097258507944,-3.03859289536975,-5.405152692396857,8748,131047,3068295,,
cost,BC-PPO,2,316,-4.381990735558318,-1.9045097258507944,-4.381990735558318,-6.96740651385872,12603,131047,3080898,,
cost,BC-PPO,2,317,-4.599301486907714,-1.9045097258507944,-4.599301486907714,-7.310737245291322,8832,131047,3089730,,
cost,BC-PPO,2,318,-3.643867729319551,-1.9045097258507944,-3.643867729319551,-6.1306301654923505,9788,131047,3099518,,
cost,BC-PPO,2,319,-4.3673789705357775,-1.9045097258507944,-4.3673789705357775,-7.038931628451221,8622,131047,3108140,,
cost,BC-PPO,2,320,-4.689714667054391,-1.9045097258507944,-4.689714667054391,-7.403261978661602,9887,131047,3118027,,
cost,BC-PPO,2,321,-3.27398614650456,-1.9045097258507944,-3.27398614650456,-5.685332391724062,8716,131047,3126743,,
cost,BC-PPO,2,322,-3.246118811715027,-1.9045097258507944,-3.246118811715027,-5.652248799761464,9315,131047,3136058,,
cost,BC-PPO,2,323,-3.7061334657860723,-1.9045097258507944,-3.7061334657860723,-6.211117389275682,10149,131047,3146207,,
cost,BC-PPO,2,324,-2.4390017478638426,-1.9045097258507944,-2.4390017478638426,-4.673684074816692,9075,131047,3155282,,
cost,BC-PPO,2,325,-3.2574590519725497,-1.9045097258507944,-3.2574590519725497,-5.664651945664302,9930,131047,3165212,,
cost,BC-PPO,2,326,-3.603633329216615,-1.9045097258507944,-3.603633329216615,-6.091725735451144,9270,131047,3174482,,
cost,BC-PPO,2,327,-3.079722515377627,-1.9045097258507944,-3.079722515377627,-5.4458741773024215,9665,131047,3184147,,
cost,BC-PPO,2,328,-8.966699558154032,-1.9045097258507944,-8.966699558154032,-10.693766694586765,10646,131047,3194793,,
cost,BC-PPO,2,329,-5.884228068058123,-1.9045097258507944,-5.884228068058123,-8.90639869181016,9371,131047,3204164,,
cost,BC-PPO,2,330,-3.3011822048965773,-1.9045097258507944,-3.3011822048965773,-5.749618900955635,9743,131047,3213907,,
cost,BC-PPO,2,331,-3.8110029984245273,-1.9045097258507944,-3.8110029984245273,-6.36263097956516,9277,131047,3223184,,
cost,BC-PPO,2,332,-3.424689217819527,-1.9045097258507944,-3.424689217819527,-5.875379460309057,9997,131047,3233181,,
cost,BC-PPO,2,333,-6.92061784004636,-1.9045097258507944,-6.92061784004636,-10.20207009023076,8744,131047,3241925,,
cost,BC-PPO,2,334,-3.558210771173121,-1.9045097258507944,-3.558210771173121,-6.052532669687976,9564,131047,3251489,,
cost,BC-PPO,2,335,-8.211251307669427,-1.9045097258507944,-8.211251307669427,-11.79122621524609,10179,131047,3261668,,
cost,BC-PPO,2,336,-4.642300620139451,-1.9045097258507944,-4.642300620139451,-7.3743821530362315,9922,131047,3271590,,
cost,BC-PPO,2,337,-4.114565679149122,-1.9045097258507944,-4.114565679149122,-6.716514166817584,10535,131047,3282125,,
cost,BC-PPO,2,338,-3.4479760020462074,-1.9045097258507944,-3.4479760020462074,-5.915916726716211,9769,131047,3291894,,
cost,BC-PPO,2,339,-4.301308131149893,-1.9045097258507944,-4.301308131149893,-6.921429234776201,11018,131047,3302912,,
cost,BC-PPO,2,340,-7.676117593676849,-1.9045097258507944,-7.676117593676849,-11.120941948397327,9140,131047,3312052,,
cost,BC-PPO,2,341,-6.874711963611653,-1.9045097258507944,-6.874711963611653,-10.114353713345961,10260,131047,3322312,,
cost,BC-PPO,2,342,-6.676383704598024,-1.9045097258507944,-6.676383704598024,-9.902834074588647,8903,131047,3331215,,
cost,BC-PPO,2,343,-5.392066679248332,-1.9045097258507944,-5.392066679248332,-8.295909912473725,10402,131047,3341617,,
cost,BC-PPO,2,344,-7.937423928088365,-1.9045097258507944,-7.937423928088365,-11.467090241165371,9572,131047,3351189,,
cost,BC-PPO,2,345,-4.6129023245394984,-1.9045097258507944,-4.6129023245394984,-7.320395310952733,10716,131047,3361905,,
cost,BC-PPO,2,346,-5.309472307566001,-1.9045097258507944,-5.309472307566001,-8.18144964218423,9927,131047,3371832,,
cost,BC-PPO,2,347,-4.73753594598368,-1.9045097258507944,-4.73753594598368,-7.495400584479095,9549,131047,3381381,,
cost,BC-PPO,2,348,-4.621319671063877,-1.9045097258507944,-4.621319671063877,-7.349649999731989,9547,131047,3390928,,
cost,BC-PPO,2,349,-5.405520459521824,-1.9045097258507944,-5.405520459521824,-8.305085552933306,9436,131047,3400364,,
cost,BC-PPO,2,350,-9.161105718290862,-1.9045097258507944,-9.161105718290862,-10.945678119862718,9422,131047,3409786,,
cost,BC-PPO,2,351,-9.152741885921428,-1.9045097258507944,-9.152741885921428,-12.9137330391764,9029,131047,3418815,,
cost,BC-PPO,2,352,-4.408811830568084,-1.9045097258507944,-4.408811830568084,-7.05497069499905,10379,131047,3429194,,
cost,BC-PPO,2,353,-10.322814508559189,-1.9045097258507944,-10.322814508559189,-12.355675482963319,6951,131047,3436145,,
cost,BC-PPO,2,354,-9.489200366126337,-1.9045097258507944,-9.489200366126337,-11.33994746910338,8082,131047,3444227,,
cost,BC-PPO,2,355,-5.631689182032842,-1.9045097258507944,-5.631689182032842,-8.578023675148403,9523,131047,3453750,,
cost,BC-PPO,2,356,-5.242476697759238,-1.9045097258507944,-5.242476697759238,-8.09242282909711,9827,131047,3463577,,
cost,BC-PPO,2,357,-4.022807611733121,-1.9045097258507944,-4.022807611733121,-6.610212576667982,9436,131047,3473013,,
cost,BC-PPO,2,358,-6.301527391305211,-1.9045097258507944,-6.301527391305211,-9.393550968419508,9630,131047,3482643,,
cost,BC-PPO,2,359,-5.324972850530143,-1.9045097258507944,-5.324972850530143,-8.20038057714692,9441,131047,3492084,,
cost,BC-PPO,2,360,-10.103755582390535,-1.9045097258507944,-10.103755582390535,-12.093790847131448,6808,131047,3498892,,
cost,BC-PPO,2,361,-5.219212260117002,-1.9045097258507944,-5.219212260117002,-8.070592599392507,9631,131047,3508523,,
cost,BC-PPO,2,362,-9.383597840392875,-1.9045097258507944,-9.383597840392875,-11.209763028737669,7878,131047,3516401,,
cost,BC-PPO,2,363,-9.6327624826401,-1.9045097258507944,-9.6327624826401,-13.518106840567905,7677,131047,3524078,,
cost,BC-PPO,2,364,-6.1245098908708515,-1.9045097258507944,-6.1245098908708515,-9.166781458169893,9840,131047,3533918,,
cost,BC-PPO,2,365,-9.330043517936236,-1.9045097258507944,-9.330043517936236,-11.136608412511587,8133,131047,3542051,,
cost,BC-PPO,2,366,-5.404685046460621,-1.9045097258507944,-5.404685046460621,-8.293362313426089,9542,131047,3551593,,
cost,BC-PPO,2,367,-5.7227905321960275,-1.9045097258507944,-5.7227905321960275,-8.679210809102422,9556,131047,3561149,,
cost,BC-PPO,2,368,-5.295435316062218,-1.9045097258507944,-5.295435316062218,-8.149560351677856,9680,131047,3570829,,
cost,BC-PPO,2,369,-5.576321925957572,-1.9045097258507944,-5.576321925957572,-8.506288984645483,9594,131047,3580423,,
cost,BC-PPO,2,370,-5.920546264405843,-1.9045097258507944,-5.920546264405843,-8.922700503734855,9650,131047,3590073,,
cost,BC-PPO,2,371,-5.733720607803285,-1.9045097258507944,-5.733720607803285,-8.704617649604355,9338,131047,3599411,,
cost,BC-PPO,2,372,-5.801250387861447,-1.9045097258507944,-5.801250387861447,-8.785390464222647,9343,131047,3608754,,
cost,BC-PPO,2,373,-5.308454495054841,-1.9045097258507944,-5.308454495054841,-8.19192061336274,9256,131047,3618010,,
cost,BC-PPO,2,374,-4.632951028733622,-1.9045097258507944,-4.632951028733622,-7.383399315800165,8648,131047,3626658,,
cost,BC-PPO,2,375,-4.79196875412476,-1.9045097258507944,-4.79196875412476,-7.56006209976824,9194,131047,3635852,,
cost,BC-PPO,2,376,-4.281832918367642,-1.9045097258507944,-4.281832918367642,-6.963396177475956,8092,131047,3643944,,
cost,BC-PPO,2,377,-5.276905175877988,-1.9045097258507944,-5.276905175877988,-8.175493598691826,8344,131047,3652288,,
cost,BC-PPO,2,378,-6.408944085149297,-1.9045097258507944,-6.408944085149297,-9.542919999517965,8684,131047,3660972,,
cost,BC-PPO,2,379,-5.630369812014072,-1.9045097258507944,-5.630369812014072,-8.602519903048496,8399,131047,3669371,,
cost,BC-PPO,2,380,-5.876903313289707,-1.9045097258507944,-5.876903313289707,-8.87131642167451,9365,131047,3678736,,
cost,BC-PPO,2,381,-5.432923240157654,-1.9045097258507944,-5.432923240157654,-8.358269906931014,8374,131047,3687110,,
cost,BC-PPO,2,382,-11.386628776441672,-1.9045097258507944,-11.386628776441672,-15.650869380249844,2852,131047,3689962,,
cost,BC-PPO,2,383,-4.786549321491833,-1.9045097258507944,-4.786549321491833,-7.570992575571899,8353,131047,3698315,,
cost,BC-PPO,2,384,-4.41449073331484,-1.9045097258507944,-4.41449073331484,-7.066378700283773,9757,131047,3708072,,
cost,BC-PPO,2,385,-5.799847903319679,-1.9045097258507944,-5.799847903319679,-8.778554439255675,9642,131047,3717714,,
cost,BC-PPO,2,386,-5.050629367431139,-1.9045097258507944,-5.050629367431139,-7.8715900361483735,9224,131047,3726938,,
cost,BC-PPO,2,387,-5.215128425676745,-1.9045097258507944,-5.215128425676745,-8.089341924421316,9005,131047,3735943,,
cost,BC-PPO,2,388,-4.875569943646216,-1.9045097258507944,-4.875569943646216,-7.659107232543511,9280,131047,3745223,,
cost,BC-PPO,2,389,-4.621808322447263,-1.9045097258507944,-4.621808322447263,-7.334091016751492,9863,131047,3755086,,
cost,BC-PPO,2,390,-4.864625882639755,-1.9045097258507944,-4.864625882639755,-7.657029703041242,8912,131047,3763998,,
cost,BC-PPO,2,391,-4.158383959123111,-1.9045097258507944,-4.158383959123111,-6.785798740506011,9412,131047,3773410,,
cost,BC-PPO,2,392,-5.121687926725014,-1.9045097258507944,-5.121687926725014,-7.964431566195307,9165,131047,3782575,,
cost,BC-PPO,2,393,-5.075370273506642,-1.9045097258507944,-5.075370273506642,-7.890319692592066,9848,131047,3792423,,
cost,BC-PPO,2,394,-4.59337229314277,-1.9045097258507944,-4.59337229314277,-7.2979968395209935,9995,131047,3802418,,
cost,BC-PPO,2,395,-4.632275115813075,-1.9045097258507944,-4.632275115813075,-7.332056366703885,10366,131047,3812784,,
cost,BC-PPO,2,396,-5.255326353110518,-1.9045097258507944,-5.255326353110518,-8.114116585532326,9591,131047,3822375,,
cost,BC-PPO,2,397,-3.9604735694803637,-1.9045097258507944,-3.9604735694803637,-6.501111775753257,9847,131047,3832222,,
cost,BC-PPO,2,398,-4.647123733573363,-1.9045097258507944,-4.647123733573363,-7.363901139502591,10252,131047,3842474,,
cost,BC-PPO,2,399,-4.597624168400015,-1.9045097258507944,-4.597624168400015,-7.30133050378128,10930,131047,3853404,,
cost,BC-PPO,2,400,-4.861928397026927,-1.9045097258507944,-4.861928397026927,-7.637309025086939,9880,131047,3863284,,
cost,BC-PPO,2,401,-8.780021602952617,-1.9045097258507944,-8.780021602952617,-12.486546500207991,3847,131047,3867131,,
cost,BC-PPO,2,402,-4.571035855863587,-1.9045097258507944,-4.571035855863587,-7.273618773691694,10787,131047,3877918,,
cost,BC-PPO,2,403,-10.87669596112673,-1.9045097258507944,-10.87669596112673,-15.031439261565799,3932,131047,3881850,,
cost,BC-PPO,2,404,-4.804902474138114,-1.9045097258507944,-4.804902474138114,-7.557779738571377,9858,131047,3891708,,
cost,BC-PPO,2,405,-4.688227932264055,-1.9045097258507944,-4.688227932264055,-7.410735460527,9806,131047,3901514,,
cost,BC-PPO,2,406,-9.732809879113363,-1.9045097258507944,-9.732809879113363,-13.647821183894372,2870,131047,3904384,,
cost,BC-PPO,2,407,-4.977766284827843,-1.9045097258507944,-4.977766284827843,-7.7689956578343065,9903,131047,3914287,,
cost,BC-PPO,2,408,-4.120468314248163,-1.9045097258507944,-4.120468314248163,-6.727000498350284,9886,131047,3924173,,
cost,BC-PPO,2,409,-4.808217758722806,-1.9045097258507944,-4.808217758722806,-7.556535845689451,10214,131047,3934387,,
cost,BC-PPO,2,410,-4.473650552685772,-1.9045097258507944,-4.473650552685772,-7.154731536141961,10321,131047,3944708,,
cost,BC-PPO,2,411,-4.414298737154537,-1.9045097258507944,-4.414298737154537,-7.064279712136435,12321,131047,3957029,,
cost,BC-PPO,2,412,-4.594497235428616,-1.9045097258507944,-4.594497235428616,-7.256064602667922,13288,131047,3970317,,
cost,BC-PPO,2,413,-4.951794871357658,-1.9045097258507944,-4.951794871357658,-7.717622506772471,12807,131047,3983124,,
cost,BC-PPO,2,414,-4.163553349552938,-1.9045097258507944,-4.163553349552938,-6.720789261278438,13931,131047,3997055,,
cost,BC-PPO,2,415,-4.468312266433545,-1.9045097258507944,-4.468312266433545,-7.074370043332551,13085,131047,4010140,,
cost,BC-PPO,2,416,-4.245160745774637,-1.9045097258507944,-4.245160745774637,-6.822797174949921,12854,131047,4022994,,
cost,BC-PPO,2,417,-5.119068280335364,-1.9045097258507944,-5.119068280335364,-7.933107356237057,10290,131047,4033284,,
cost,BC-PPO,2,418,-4.311620060076702,-1.9045097258507944,-4.311620060076702,-6.881963718757573,13130,131047,4046414,,
cost,BC-PPO,2,419,-5.401819785383731,-1.9045097258507944,-5.401819785383731,-8.270546079812728,10454,131047,4056868,,
cost,BC-PPO,2,420,-4.735902572466696,-1.9045097258507944,-4.735902572466696,-7.43378727601174,13136,131047,4070004,,
cost,BC-PPO,2,421,-4.7964673707916035,-1.9045097258507944,-4.7964673707916035,-7.506302283814443,12010,131047,4082014,,
cost,BC-PPO,2,422,-4.625475082112057,-1.9045097258507944,-4.625475082112057,-7.288472654399938,12043,131047,4094057,,
cost,BC-PPO,2,423,-4.266459073028841,-1.9045097258507944,-4.266459073028841,-6.818290737389876,13218,131047,4107275,,
cost,BC-PPO,2,424,-4.675166424608836,-1.9045097258507944,-4.675166424608836,-7.341346923122124,13720,131047,4120995,,
cost,BC-PPO,2,425,-4.673051738988092,-1.9045097258507944,-4.673051738988092,-7.317785869918011,14122,131047,4135117,,
cost,BC-PPO,2,426,-4.284582128376901,-1.9045097258507944,-4.284582128376901,-6.864670939994327,13355,131047,4148472,,
cost,BC-PPO,2,427,-4.988816126628034,-1.9045097258507944,-4.988816126628034,-7.72996901102921,11917,131047,4160389,,
cost,BC-PPO,2,428,-3.946610455333982,-1.9045097258507944,-3.946610455333982,-6.442157063695781,12693,131047,4173082,,
cost,BC-PPO,2,429,-4.207520926145792,-1.9045097258507944,-4.207520926145792,-6.764369581243207,12002,131047,4185084,,
cost,BC-PPO,2,430,-5.088820068359285,-1.9045097258507944,-5.088820068359285,-7.872129553705008,12476,131047,4197560,,
cost,BC-PPO,2,431,-4.6549856460004335,-1.9045097258507944,-4.6549856460004335,-7.293288260822959,13649,131047,4211209,,
cost,BC-PPO,2,432,-2.4981076662492216,-1.9045097258507944,-2.4981076662492216,-0.5987481614597177,13347,131047,4224556,,
cost,BC-PPO,2,433,-5.131156041243032,-1.9045097258507944,-5.131156041243032,-7.9489475001148655,10499,131047,4235055,,
cost,BC-PPO,2,434,-4.844629029753474,-1.9045097258507944,-4.844629029753474,-7.577439440682355,12375,131047,4247430,,
cost,BC-PPO,2,435,-7.0559341722097635,-1.9045097258507944,-7.0559341722097635,-10.323498481462527,13219,131047,4260649,,
cost,BC-PPO,2,436,-4.485843376265754,-1.9045097258507944,-4.485843376265754,-7.086971903645711,12509,131047,4273158,,
cost,BC-PPO,2,437,-4.380056847275513,-1.9045097258507944,-4.380056847275513,-6.971142077691849,13280,131047,4286438,,
cost,BC-PPO,2,438,-6.608651407272838,-1.9045097258507944,-6.608651407272838,-9.79789650657763,15309,131047,4301747,,
cost,BC-PPO,2,439,-4.888167155252877,-1.9045097258507944,-4.888167155252877,-7.611374896004895,14512,131047,4316259,,
cost,BC-PPO,2,440,-4.828548416287483,-1.9045097258507944,-4.828548416287483,-7.483264653257057,14666,131047,4330925,,
cost,BC-PPO,2,441,-4.2883630634311505,-1.9045097258507944,-4.2883630634311505,-6.839658392156955,13981,131047,4344906,,
cost,BC-PPO,2,442,-9.77608413087638,-1.9045097258507944,-9.77608413087638,-13.692972409155411,3426,131047,4348332,,
cost,BC-PPO,2,443,-3.6121372595771932,-1.9045097258507944,-3.6121372595771932,-5.950726384215867,19659,131047,4367991,,
cost,BC-PPO,2,444,-11.678278658139485,-1.9045097258507944,-11.678278658139485,-16.002721551154472,2899,131047,4370890,,
cost,BC-PPO,2,445,-3.6954113314963903,-1.9045097258507944,-3.6954113314963903,-6.1249526281802575,14677,131047,4385567,,
cost,BC-PPO,2,446,-4.243044929051608,-1.9045097258507944,-4.243044929051608,-6.780291163050039,13546,131047,4399113,,
cost,BC-PPO,2,447,-4.245031728778134,-1.9045097258507944,-4.245031728778134,-6.8022283300477255,15016,131047,4414129,,
cost,BC-PPO,2,448,-3.927714966409507,-1.9045097258507944,-3.927714966409507,-6.428265345674116,14321,131047,4428450,,
cost,BC-PPO,2,449,-4.567707715247812,-1.9045097258507944,-4.567707715247812,-7.20643621877399,14440,131047,4442890,,
cost,BC-PPO,2,450,-4.210549827365564,-1.9045097258507944,-4.210549827365564,-6.786550331223502,12773,131047,4455663,,
cost,BC-PPO,2,451,-4.637284926362685,-1.9045097258507944,-4.637284926362685,-7.333211859848853,10384,131047,4466047,,
cost,BC-PPO,2,452,-4.850162578618778,-1.9045097258507944,-4.850162578618778,-7.571387425079569,11884,131047,4477931,,
cost,BC-PPO,2,453,-4.258927193901276,-1.9045097258507944,-4.258927193901276,-6.840733826665516,14057,131047,4491988,,
cost,BC-PPO,2,454,-3.997526538547749,-1.9045097258507944,-3.997526538547749,-6.549263756725126,10900,131047,4502888,,
cost,BC-PPO,2,455,-7.872690665164715,-1.9045097258507944,-7.872690665164715,-11.388710562327926,3534,131047,4506422,,
cost,BC-PPO,2,456,-4.460989326264373,-1.9045097258507944,-4.460989326264373,-7.054618854890619,14061,131047,4520483,,
cost,BC-PPO,2,457,-4.150154003593374,-1.9045097258507944,-4.150154003593374,-6.753697161899205,10479,131047,4530962,,
cost,BC-PPO,2,458,-4.382240648615692,-1.9045097258507944,-4.382240648615692,-7.010879724679311,11181,131047,4542143,,
cost,BC-PPO,2,459,-2.5768123107943413,-1.9045097258507944,-2.5768123107943413,-4.779342991925585,13055,131047,4555198,,
cost,BC-PPO,2,460,-2.9010477337531135,-1.9045097258507944,-2.9010477337531135,-5.146221948272786,13695,131047,4568893,,
cost,BC-PPO,2,461,-4.553850373229917,-1.9045097258507944,-4.553850373229917,-7.22378053165524,12200,131047,4581093,,
cost,BC-PPO,2,462,-3.7926718616725648,-1.9045097258507944,-3.7926718616725648,-6.283316824300924,13863,131047,4594956,,
cost,BC-PPO,2,463,-3.8037030556381284,-1.9045097258507944,-3.8037030556381284,-6.274573774934923,13506,131047,4608462,,
cost,BC-PPO,2,464,-3.743453350755714,-1.9045097258507944,-3.743453350755714,-6.1871785357684095,13146,131047,4621608,,
cost,BC-PPO,2,465,-11.418679422129355,-1.9045097258507944,-11.418679422129355,-15.688565800862964,4611,131047,4626219,,
cost,BC-PPO,2,466,-9.626490740103376,-1.9045097258507944,-9.626490740103376,-13.51516091646046,3128,131047,4629347,,
cost,BC-PPO,2,467,-3.6473135494496267,-1.9045097258507944,-3.6473135494496267,-6.105677854146609,11893,131047,4641240,,
cost,BC-PPO,2,468,-5.264454697127995,-1.9045097258507944,-5.264454697127995,-8.130747187962378,12552,131047,4653792,,
cost,BC-PPO,2,469,-4.66417292878758,-1.9045097258507944,-4.66417292878758,-7.377666823188185,11480,131047,4665272,,
cost,BC-PPO,2,470,-2.2183850660304056,-1.9045097258507944,-2.2183850660304056,-4.352126542969649,11989,131047,4677261,,
cost,BC-PPO,2,471,-4.331337611415094,-1.9045097258507944,-4.331337611415094,-6.924642273423747,14813,131047,4692074,,
cost,BC-PPO,2,472,-3.477362460971933,-1.9045097258507944,-3.477362460971933,-5.851720872617202,13495,131047,4705569,,
cost,BC-PPO,2,473,-3.404340786010618,-1.9045097258507944,-3.404340786010618,-5.778153868235936,13941,131047,4719510,,
cost,BC-PPO,2,474,-9.019614336164645,-1.9045097258507944,-9.019614336164645,-12.778433049812051,3667,131047,4723177,,
cost,BC-PPO,2,475,-10.479739873099412,-1.9045097258507944,-10.479739873099412,-14.552218162750462,3008,131047,4726185,,
cost,BC-PPO,2,476,-10.812190990039598,-1.9045097258507944,-10.812190990039598,-14.952731829024358,3130,131047,4729315,,
cost,BC-PPO,2,477,-3.9866343762618466,-1.9045097258507944,-3.9866343762618466,-6.544516061566712,14343,131047,4743658,,
